"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"RASEF",0.954022763207757,0.0459772367922433,0.0775543272309119,0.794157617572883,0.0201889529185778
"GGA2",0.954035830491199,0.0459641695088008,0.73968664654305,0.912390398160126,0.263273093156664
"TIAF1",0.954127301475296,0.0458726985247037,0.0156284709971644,0.880447423785069,0.00548825904582695
"INF2",0.95414690240046,0.04585309759954,0.548218275902623,0.891169129849596,0.561853986174814
"STX4",0.954153436042181,0.0458465639578188,0.209834437518784,0.302912697479321,0.627000927777124
"HSPG2",0.954277575234884,0.0457224247651156,0.0398878827080639,0.793353979641172,0.0774236543964875
"C8orf34",0.954349445293818,0.0456505547061821,0.289662472068682,0.695257882838737,0.0917715316162923
"FAM160A2",0.954447449919636,0.0455525500803638,0.280123355155697,0.868549662210723,0.906216106733571
"NAT8L",0.954715329230206,0.0452846707697937,0.151841833601213,0.938087211049695,0.26442954774132
"TRAPPC8",0.954806800214303,0.0451931997856966,0.489415500411619,0.889653324970272,0.855671854378193
"ATP8B2",0.954846002064631,0.0451539979353692,0.321324499849726,0.972911521423811,0.393900192089067
"CLN6",0.954885203914958,0.0451147960850419,0.320958615913338,0.721392449723627,0.501907823382597
"RHBDF2",0.954917872123564,0.0450821278764358,0.0741764344610399,0.553811073215989,0.407248422125524
"A2ML1",0.954924405765285,0.0450755942347145,0.0215218158297071,0.239830386660917,0.104146249036288
"PDSS1",0.955015876749383,0.0449841232506174,0.21376768983496,0.680295843297137,0.845590445202347
"LRRC41",0.955028944032825,0.044971055967175,0.378029976348217,0.946038653024423,0.473251270793315
"C17orf62",0.955146549583807,0.044853450416193,0.130914579168137,0.912926156781267,0.929495472186287
"KIF7",0.955251087851347,0.0447489121486534,0.0913860467547402,0.785997099063076,0.392639199236871
"ZNF687",0.955303356985116,0.0446966430148836,0.399381917493172,0.885230049525004,0.261874893828322
"ASXL1",0.955336025193723,0.0446639748062775,0.452493891044991,0.988546526062697,0.151711160766788
"TP53RK",0.955349092477165,0.0446509075228351,0.370967109647575,0.737876827786272,0.405183791341618
"FERMT2",0.95537522704405,0.0446247729559502,0.201569380741438,0.806094580997556,0.62692252407647
"VAC14.AS1",0.955460164386426,0.0445398356135743,0.0420309171926249,0.384393743384688,0.103388346596626
"PTPRF",0.955512433520195,0.0444875664798045,0.497334274177741,0.924654043670861,0.520332693036445
"CRBN",0.955518967161917,0.0444810328380833,0.417199158466946,0.645393129222366,0.92550341709462
"NFE2L1",0.955551635370523,0.0444483646294772,0.389797065088139,0.893815254746691,0.312974505730004
"SIDT2",0.955564702653965,0.0444352973460347,0.214610529616998,0.955185751434134,0.191409567864937
"ILF3",0.955630039071177,0.0443699609288225,0.607190926078378,0.954186104250787,0.525324395311459
"SYNE3",0.955708442771832,0.0442915572281678,0.105328838187829,0.429952827106773,0.0154389953872489
"METTL24",0.955728043696996,0.0442719563030042,0.0525370130803507,0.429175323741947,0.0778222065414821
"ELAC1",0.955734577338717,0.0442654226612829,0.286310713865695,0.790361571732852,0.285245730265135
"CEP85L",0.955871783814863,0.0441282161851373,0.40765350791224,0.912423066368733,0.874606348086296
"EML2",0.955897918381748,0.0441020816182524,0.116377226338417,0.282658408143531,0.178394553556261
"TRAF3IP2.AS1",0.95596325479896,0.0440367452010402,0.233545023325101,0.453781018464071,0.262338782390529
"LHFPL5",0.955989389365845,0.0440106106341553,0.0988997347341461,0.933382989010415,0.400564506644714
"RRAS2",0.956041658499615,0.0439583415003855,0.223444013224091,0.84806669541469,0.265599069609419
"SPRY1",0.956061259424778,0.0439387405752218,0.213721954342912,0.980183464659532,0.592594770473166
"POFUT2",0.956106994916827,0.0438930050831733,0.333555477151855,0.957642400721314,0.370058933448325
"PNLDC1",0.956218066826088,0.0437819331739125,0.103296875612529,0.943470931827982,0.856580030577443
"KNDC1",0.956276869601579,0.0437231303984215,0.36468827995348,0.941569642087106,0.360663556653207
"MICA",0.956289936885021,0.043710063114979,0.0885896480980569,0.603244606478759,0.1250539025442
"TVP23C",0.956361806943954,0.0436381930560456,0.0595345433637801,0.65476890509232,0.0384766160962797
"TMED2",0.956505547061821,0.0434944529381787,0.306421263083618,0.782201053223045,0.27613130006403
"RAB23",0.956531681628706,0.0434683183712938,0.52314215897657,0.803833940962013,0.908679289662472
"MALAT1",0.956701556313458,0.043298443686542,0.0279443856416689,0.946012518457538,0.0295843297136958
"SF3A2",0.9567146235969,0.0432853764030996,0.0947051367491212,0.97082075607302,0.783860598220236
"GRM3",0.95681916186444,0.04318083813556,0.228180903471977,0.964652998288186,0.105956067793067
"NTN1",0.956825695506161,0.0431743044938388,0.0592013276359977,0.931449031060933,0.552994368000836
"MAPKBP1",0.956838762789604,0.0431612372103963,0.3239640911051,0.9680439583415,0.286755001502738
"SLC39A9",0.956897565565095,0.0431024344349053,0.493864910423772,0.870686163053563,0.544520234688411
"INSIG1",0.957054372966404,0.042945627033596,0.05509820063507,0.701804591843402,0.519627059730553
"LOC100507291",0.957073973891568,0.0429260261084323,0.320272583532609,0.282174918656161,0.236249950997687
"ARFGAP1",0.957080507533289,0.0429194924667111,0.0916343251401466,0.658329739830387,0.678466423615195
"NARF",0.957119709383616,0.0428802906163838,0.481045905366733,0.775484469533629,0.86116011342402
"RNF13",0.957152377592222,0.0428476224077776,0.476883975590314,0.923092503299489,0.481660067688528
"SH2D5",0.957165444875665,0.0428345551243352,0.179537940857475,0.969363753969187,0.277849647836711
"INPP5J",0.957230781292877,0.042769218707123,0.189286134305539,0.828544173951677,0.38862754322004
"SCD5",0.957237314934598,0.0427626850654018,0.195532295791028,0.796026239105152,0.679394200739608
"GALNT7",0.95724384857632,0.0427561514236805,0.494250395285324,0.717785879493512,0.799580540201497
"JUN",0.957256915859762,0.0427430841402381,0.141316136788323,0.712728840801286,0.950612202229279
"C5orf15",0.957361454127301,0.0426385458726985,0.285846825303488,0.618141309603147,0.766219765572935
"PCDHB12",0.957426790544514,0.0425732094554863,0.120663295307538,0.917865589922511,0.342480431743045
"KDM2B",0.957563997020659,0.0424360029793406,0.213650084283978,0.807322905641146,0.442111934349968
"MAVS",0.957616266154429,0.0423837338455708,0.158571484574072,0.81744351666732,0.222281024997713
"ARG2",0.957635867079593,0.0423641329204072,0.205293556522535,0.987925830099181,0.660557711657324
"SALL2",0.957655468004757,0.0423445319952435,0.258503534700171,0.703124387471089,0.175761495942608
"DNAJC10",0.957805741764345,0.0421942582356554,0.466521619820455,0.747304872789996,0.849589033935735
"PCDHGB7",0.957825342689508,0.0421746573104917,0.179714349183948,0.812889568387628,0.962320488193709
"DPH1",0.95783187633123,0.0421681236687705,0.289884615887203,0.910221229108681,0.449357743018804
"NDUFAF6",0.957844943614672,0.0421550563853281,0.34004991702275,0.86607341199838,0.441197224508997
"NCDN",0.957877611823278,0.0421223881767219,0.168574490049264,0.934029819540816,0.258595005684268
"PRKAR2B",0.957929880957048,0.0420701190429522,0.382329112600781,0.577358317979275,0.857814888862754
"GLTP",0.958093222000078,0.0419067779999216,0.301377291674834,0.864413867001189,0.565447489121486
"CANX",0.958125890208685,0.0418741097913155,0.206280136422439,0.640355691455303,0.910796189580148
"TMEM120B",0.958250029401388,0.0417499705986123,0.22771701490977,0.846655428802906,0.381427470043253
"TLL1",0.958282697609994,0.0417173023900061,0.132920407176552,0.537640309955963,0.49855606517961
"FAM228A",0.958374168594091,0.041625831405909,0.145380061938923,0.787532504867563,0.229324290773191
"THAP9",0.958380702235812,0.0416192977641878,0.1817005762672,0.780691781985443,0.478380179544475
"C14orf159",0.958387235877533,0.0416127641224666,0.359193487265932,0.688469429090386,0.586747161132672
"IL18BP",0.958432971369582,0.041567028630418,0.0682961569119396,0.883864518405269,0.456799560939276
"GOLGA3",0.958602846054334,0.0413971539456662,0.494217727076718,0.844767206345473,0.616756177558247
"IGHMBP2",0.95863551426294,0.0413644857370601,0.337906882538189,0.98428659166046,0.602525905889425
"EHD4",0.958733518888758,0.0412664811112418,0.16091052831027,0.492558182079528,0.524030734250657
"COPB1",0.958759653455643,0.0412403465443569,0.56824388777817,0.778261267265148,0.722575038875168
"C22orf46",0.958772720739086,0.0412272792609144,0.196244462738641,0.67940073438133,0.105910332301018
"LRRC37A3..includes.others.",0.95890339357351,0.04109660642649,0.0233251009447646,0.496452232545376,0.0344910946463339
"POLG",0.958929528140395,0.0410704718596051,0.240032929554275,0.879800593254668,0.559227462202883
"FBXL5",0.958942595423837,0.0410574045761627,0.372345708050753,0.724123511963098,0.977831353639892
"MIS18BP1",0.958988330915886,0.0410116690841141,0.178858442118468,0.80873417225293,0.812811164686973
"FOXK1",0.958994864557607,0.0410051354423929,0.316169456531682,0.92624825225084,0.450533798528624
"RAB11B",0.959027532766213,0.0409724672337868,0.0918956708089955,0.828374299266925,0.282070380388621
"ARHGEF17",0.959086335541704,0.0409136644582958,0.511067989075751,0.871032446064788,0.170279770538503
"ITFG1",0.959164739242359,0.0408352607576411,0.251767350085591,0.673997412677878,0.15236452493891
"TOP3A",0.959262743868177,0.0407372561318228,0.465450102578175,0.953382466319077,0.292988095704784
"RPP30",0.959315013001947,0.040684986998053,0.63932337606335,0.675728827734002,0.981333385602467
"WDR3",0.959373815777438,0.040626184222562,0.362956864897356,0.941229892717603,0.710259124230664
"GIGYF1",0.959393416702602,0.0406065832973983,0.314451108759,0.798763834986345,0.140211951337436
"TRIM67",0.959406483986044,0.0405935160139559,0.0864270126883322,0.94730617951834,0.700184248696539
"LYNX1",0.95954369046219,0.0404563095378102,0.198825251218524,0.81028264534086,0.717478798332615
"AP5B1",0.959550224103911,0.040449775896089,0.553013968926,0.955146549583807,0.117879963934298
"ZNF423",0.959582892312517,0.0404171076874828,0.220164125080037,0.632554523240164,0.199243404288682
"SGMS1",0.959628627804566,0.0403713721954343,0.290420374508343,0.776353443882551,0.955440563461262
"ATP1A2",0.959674363296614,0.0403256367033857,0.3749460974558,0.46200033974937,0.585656042965228
"NCKAP1",0.959889973473415,0.0401100265265854,0.316744417003149,0.486808577364852,0.610333607746286
"HDAC7",0.959903040756857,0.0400969592431429,0.0879101493590497,0.972088282566937,0.343865563787944
"ARRDC1",0.960059848158166,0.0399401518418336,0.0741699008193186,0.947456453277928,0.62248618134776
"TBL1X",0.960105583650215,0.039894416349785,0.528009722058881,0.533916134174866,0.445208880525828
"COMMD2",0.960125184575379,0.0398748154246214,0.653553647732173,0.771668822768435,0.386732787120885
"FBN2",0.960275458334967,0.0397245416650333,0.437669057979537,0.0943915219465026,0.470899159773675
"PGGHG",0.96029505926013,0.0397049407398696,0.0180132502254107,0.514831366707175,0.114926757876305
"MTSS1L",0.960314660185294,0.0396853398147059,0.126347563605002,0.745547323166987,0.81749578580109
"NPIPB13",0.960334261110458,0.0396657388895423,0.0846433284984385,0.84507428750637,0.0157983456819162
"MAPK13",0.96039959752767,0.03960040247233,0.293889738262313,0.86393691115554,0.609935055601291
"ATF1",0.960471467586603,0.0395285324133966,0.382433650868321,0.927796725338769,0.802474943483999
"STARD9",0.960549871287258,0.0394501287127419,0.0659113776836934,0.898107857357534,0.0092908385275785
"KCNA5",0.960765481464058,0.0392345185359416,0.260221882472853,0.649881741084846,0.0987886628248853
"DDX51",0.96088308701504,0.0391169129849596,0.0798018999830126,0.490238739268493,0.405399401518418
"ARL14EP",0.960896154298483,0.0391038457015171,0.433931814914997,0.748539731075307,0.648006585910855
"AHDC1",0.961007226207744,0.0389927737922563,0.14290381172658,0.892802540279901,0.167796986684438
"NPIPB5..includes.others..2",0.96103989441635,0.0389601055836502,0.0429782952422021,0.816881623479295,0.0379212565499758
"KLF11",0.961085629908398,0.0389143700916017,0.0932154664366824,0.668175937904269,0.8468383707711
"PI4KB",0.961105230833562,0.038894769166438,0.50096044533302,0.805754831628053,0.353189070524129
"MIRLET7BHG",0.961235903667987,0.0387640963320135,0.028767624498543,0.726782704143636,0.181484966090399
"RSPH1",0.96130777372692,0.0386922262730801,0.186267591830334,0.961333908293805,0.208501574607655
"PYGM",0.961366576502411,0.0386334234975891,0.0314856194545716,0.479758777947652,0.230964234845218
"ALG1L9P",0.961477648411672,0.0385223515883283,0.0859761914095679,0.705411162073517,0.0950710206855097
"PDE1A",0.961503782978557,0.0384962170214434,0.265899617128595,0.982372234636142,0.935428018869157
"STAR",0.961529917545441,0.0384700824545585,0.183569197799469,0.510270884785762,0.0752740862702053
"LINC01359",0.961621388529539,0.0383786114704614,0.0251806551935918,0.6909979484365,0.0056777346557424
"ZNF484",0.961634455812981,0.038365544187019,0.265357324865734,0.938348556718544,0.697988945078208
"TNFRSF25",0.961758595005684,0.0382414049943157,0.101173442053132,0.781697962810511,0.164360291139075
"PDGFRB",0.961823931422896,0.0381760685771035,0.212846446352268,0.692376546839677,0.361258118049839
"C5orf30",0.961863133273224,0.0381368667267762,0.405451670652188,0.694826662485136,0.631770486233617
"B3GALT1",0.961954604257321,0.038045395742679,0.314856194545716,0.337828478837534,0.770878252120167
"C3orf38",0.961987272465927,0.0380127275340729,0.384877232872058,0.878500398552145,0.775967959020999
"SUPT5H",0.961993806107648,0.0380061938923517,0.192735897134345,0.950468462111412,0.668469951781724
"ZNF354A",0.962052608883139,0.0379473911168607,0.125498190181243,0.939498477661479,0.59480314137494
"DCAF15",0.96205914252486,0.0379408574751395,0.041390620303945,0.687247638088518,0.95184706051459
"PPP2R5A",0.962091810733467,0.0379081892665334,0.596227475270166,0.715492571249363,0.261567812667425
"BAIAP2",0.96211141165863,0.0378885883413697,0.0934441438969252,0.906483986044141,0.429469337619402
"SLC39A8",0.962124478942073,0.0378755210579273,0.326185529290316,0.796542396801129,0.272903681053746
"SLC7A5",0.962144079867236,0.0378559201327636,0.0778352738249245,0.961007226207744,0.433245782534269
"RHCG",0.962150613508958,0.0378493864910424,0.121767480758425,0.526199903302103,0.0932677355704522
"AGAP6..includes.others.",0.962176748075843,0.0378232519241575,0.141113593894965,0.867079592823448,0.590020515635005
"EPHA10",0.962196349001006,0.0378036509989938,0.196309799155853,0.691605577116573,0.778601016634652
"TLE2",0.962222483567891,0.0377775164321089,0.0275589007801168,0.79232819789094,0.0686751081317705
"MITD1",0.962300887268546,0.0376991127314543,0.410907261489409,0.966554288029062,0.87644230140996
"ZNF627",0.962307420910267,0.037692579089733,0.434500241744744,0.910410704718596,0.470141257334013
"EXO5",0.962340089118873,0.0376599108811269,0.0564114626210357,0.641930299110118,0.581428776771597
"EIF3J",0.962372757327479,0.0376272426725208,0.20420243835509,0.944379108027232,0.902818613038535
"LRRN2",0.962686372130098,0.0373136278699021,0.0830491199184602,0.86548538424347,0.291681367360539
"CSPG4P11",0.962823578606244,0.0371764213937565,0.051752976073804,0.939576881362134,0.541286082036405
"EIF4E1B",0.962849713173128,0.0371502868268716,0.0124269865537653,0.344335985991872,0.0394631959961843
"WDCP",0.962862780456571,0.0371372195434291,0.328700981352987,0.864799351862741,0.956048192141336
"USP1",0.962941184157226,0.0370588158427744,0.312118598664524,0.748657336626289,0.94078560508056
"CLIC2",0.962986919649274,0.0370130803507259,0.197433585531904,0.902968886798124,0.995119369634247
"SCRN3",0.963091457916814,0.0369085420831863,0.331837129379173,0.643923059835091,0.967050844799875
"LIPE",0.963143727050583,0.0368562729494165,0.124995099768709,0.758987024187542,0.0960902687940204
"MIDN",0.963228664392959,0.0367713356070406,0.0866034210148052,0.765318123015406,0.523704052164595
"ABTB1",0.963254798959844,0.0367452010401558,0.102356031204673,0.89161995112836,0.302847361062109
"CPSF1",0.963372404510826,0.0366275954891738,0.516935199341409,0.978242973068329,0.256870124269866
"ZNF766",0.963463875494923,0.0365361245050766,0.174611574999673,0.61848105897265,0.835195421223882
"MYO18A",0.963483476420087,0.036516523579913,0.372731192912305,0.862643250094738,0.0951232898192794
"SNX33",0.963548812837299,0.0364511871627007,0.088034288551753,0.822141205064879,0.692650959791969
"CREG1",0.963601081971069,0.036398918028931,0.237504410208162,0.697557724724607,0.693369660381303
"PLCB2",0.963620682896233,0.0363793171037673,0.204568322291479,0.784291818573837,0.766049890888183
"ZNF558",0.963686019313445,0.0363139806865551,0.306277522965751,0.0653037490036197,0.703914958119357
"ERICH1",0.963744822088936,0.0362551779110641,0.189632417316764,0.981274582826976,0.212519764266207
"TRPS1",0.963757889372378,0.0362421106276216,0.329191004482078,0.349393024684098,0.687286839938845
"DGKD",0.963810158506148,0.0361898414938518,0.233923974544932,0.803749003619638,0.689135860545951
"MORC3",0.963836293073033,0.036163706926967,0.509859265357325,0.963189462542632,0.865798999046088
"NACAD",0.963849360356476,0.0361506396435245,0.162772616200818,0.808642701268833,0.0488389718661387
"DGAT2",0.963914696773688,0.0360853032263123,0.0957178512159107,0.962875847740013,0.398101323715813
"HVCN1",0.963940831340573,0.0360591686594274,0.219667568309224,0.923804670247102,0.747102329896638
"TNS2",0.963986566832621,0.0360134331673788,0.13061403164896,0.810380649966678,0.174036614528206
"RAB36",0.964025768682949,0.0359742313170515,0.25379277901917,0.975838592914919,0.585682177532113
"RSAD2",0.964058436891555,0.0359415631084454,0.0540070824676258,0.100180328511506,0.985887333882159
"POU3F2",0.964110706025324,0.0358892939746756,0.203248526663792,0.0235537784050074,0.966698028146929
"DERL2",0.964123773308767,0.0358762266912332,0.39616083212461,0.420054359899121,0.553085838984933
"RHOT1",0.964149907875652,0.0358500921243483,0.472872319573484,0.694140630104408,0.465417434369569
"EPHB6",0.964221777934585,0.0357782220654148,0.298502489317496,0.755230180197839,0.915154128608204
"VASH1",0.964274047068355,0.035725952931645,0.348863799704679,0.773315300482183,0.848517516693455
"WFS1",0.964326316202125,0.0356736837978753,0.38969906046232,0.693023377370078,0.0700014374011787
"AKAP5",0.964372051694173,0.0356279483058267,0.110712558966117,0.989141087459328,0.140153148561945
"PIK3C2B",0.964398186261058,0.0356018137389418,0.330157983456819,0.45863551426294,0.216818900518771
"NEDD1",0.964509258170319,0.035490741829681,0.12066982894926,0.899885007905706,0.486442693428463
"COL20A1",0.964581128229252,0.0354188717707476,0.0351575261018987,0.721706064526246,0.350248931749579
"DNAJC3",0.964594195512695,0.0354058044873051,0.366445829576489,0.922955296823343,0.635991218785527
"PINX1",0.964816339331216,0.0351836606687836,0.390639904870177,0.948933056306924,0.206685222209155
"BIN1",0.964901276673592,0.0350987233264077,0.141427208697584,0.65054817254041,0.266860062461615
"SLCO1C1",0.964914343957035,0.0350856560429652,0.123054608177506,0.0983574424712846,0.0758425130999516
"LAPTM4B",0.964920877598756,0.035079122401244,0.136265631737818,0.578978661126138,0.526735661923243
"MFSD11",0.964953545807362,0.0350464541926379,0.321435571758987,0.871725012087237,0.227775817685261
"STAG3",0.965129954133835,0.0348700458661649,0.0708769453918225,0.628268454271042,0.0437165967567003
"CYP4F11",0.965182223267605,0.0348177767323951,0.175572020332693,0.611215649378651,0.413984606740105
"ZDHHC7",0.965267160609981,0.0347328393900192,0.372848798463287,0.832947848471781,0.843323271525083
"SELENOP",0.965273694251702,0.034726305748298,0.435447619794321,0.883472499901995,0.423915742156363
"SLC2A6",0.965352097952357,0.0346479020476433,0.172540410574046,0.728572921975251,0.679087119578711
"SRGAP1",0.96537169887752,0.0346283011224796,0.247559684817123,0.321945195813242,0.0612463574947404
"FOPNL",0.965430501653011,0.0345694983469886,0.3010898114391,0.847008245455852,0.515184183360121
"TNRC18",0.965437035294733,0.0345629647052674,0.182530348765795,0.955407895252656,0.333379068825382
"ZDHHC22",0.965495838070224,0.0345041619297764,0.130476825172815,0.932063193382728,0.27019875338116
"ING5",0.96552850627883,0.0344714937211703,0.243979249153893,0.936074849399558,0.161799103584356
"CHRDL1",0.965685313680139,0.034314686319861,0.0629516379839795,0.950455394827969,0.0887529891410874
"ST6GAL2",0.965704914605303,0.0342950853946973,0.297463640283821,0.929449736694239,0.131326198596574
"CSAD",0.965789851947679,0.0342101480523214,0.164634704091366,0.869581977602676,0.0866426228651326
"CUL2",0.965829053798006,0.0341709462019941,0.262776536385851,0.13574294040012,0.774445620499954
"CDH26",0.965868255648333,0.0341317443516667,0.124132659061508,0.476949312007527,0.026363244345133
"TTLL4",0.965887856573497,0.0341121434265031,0.0844146510381957,0.607034118677068,0.132175572020333
"FAM92A",0.965940125707267,0.0340598742927333,0.640479830648007,0.768957361454127,0.76207743672168
"PRPS2",0.965998928482758,0.0340010715172423,0.22087629202765,0.399917676114313,0.256843989702981
"KIAA1143",0.966025063049643,0.0339749369503574,0.290374639016295,0.964182576084258,0.718334705398095
"LAMTOR3",0.966038130333085,0.0339618696669149,0.246697244109922,0.71729585636442,0.51608582591765
"IDUA",0.966096933108576,0.0339030668914239,0.0168894638493604,0.835901054529774,0.240823500202543
"ZNF184",0.966110000392019,0.0338899996079815,0.127719628366459,0.848746194153697,0.914873182014191
"SLC6A8",0.966142668600625,0.0338573313993754,0.140734642675134,0.870359480967502,0.34208187959805
"FAM66C",0.966149202242346,0.0338507977576542,0.129843061925856,0.92298796503195,0.0976844773739988
"CSK",0.966181870450952,0.033818129549048,0.17571576045056,0.998588733388216,0.977151854900885
"PTCD1",0.966188404092673,0.0338115959073268,0.133769780600311,0.549531537888588,0.916787539038509
"LCMT1.AS2",0.966227605943,0.0337723940569995,0.0441020816182524,0.987958498307787,0.0232401636023887
"HSPB11",0.966371346060867,0.0336286539391326,0.379996602506305,0.918577756870124,0.849798110470814
"TSPAN12",0.966515086178734,0.0334849138212657,0.156964208710651,0.884576685352882,0.220562677225032
"C8orf46",0.966580422595947,0.0334195774040535,0.578691180890405,0.745325179348465,0.453336730827028
"NPHP4",0.966632691729716,0.0333673082702837,0.328354698341762,0.938773243430423,0.423804670247102
"SELENON",0.966671893580044,0.0333281064199564,0.151743828975394,0.856678035203262,0.508330393194559
"GTF2IRD1",0.96670456178865,0.0332954382113502,0.20350333869092,0.916023102957126,0.219236347955624
"MTA1",0.966711095430371,0.033288904569629,0.0455590837220851,0.756157957322252,0.682941968194232
"DLL4",0.966730696355535,0.0332693036444653,0.0071347367595751,0.453036183307852,0.716034863512224
"LINC00901",0.96692017196545,0.0330798280345499,0.0646307839063337,0.797313366524233,0.0251153187763796
"CTSD",0.966926705607171,0.0330732943928287,0.167738183908947,0.888111385524063,0.29387667097887
"ZNF209P",0.967090046650202,0.0329099533497981,0.0891450076443608,0.804657179818888,0.0313549466201472
"TRIM3",0.967109647575366,0.0328903524246344,0.31653534046807,0.855044624772956,0.460497602153488
"HIF3A",0.967181517634299,0.032818482365701,0.0135050374377671,0.644302011054922,0.00320148444339907
"WRAP53",0.967253387693232,0.0327466123067675,0.114671945849177,0.959733166072105,0.824218903132228
"PDE6B",0.967259921334954,0.0327400786650463,0.0701059756687182,0.175062396278438,0.180478785265331
"SNRPB2",0.967318724110445,0.0326812758895553,0.179975694852797,0.683333986697505,0.348445646634521
"VANGL2",0.967357925960772,0.032642074039228,0.628836881100788,0.58716531420283,0.13766383106616
"POT1",0.967449396944869,0.0325506030551309,0.200569733558091,0.967083513008481,0.752185503155749
"KIAA0141",0.96745593058659,0.0325440694134096,0.286794203353065,0.848269238308048,0.370163471715865
"CHRD",0.96756046885413,0.0324395311458701,0.0819514681092948,0.840115253439962,0.427718321638115
"SMOC1",0.9676127379879,0.0323872620121003,0.450775543272309,0.665098592653573,0.364943091980608
"UPF3A",0.967678074405112,0.0323219255948881,0.18816888157121,0.647725639316842,0.252120166738537
"ACACB",0.967782612672652,0.0322173873273485,0.120205940387053,0.621447332314085,0.0503678440289048
"KCNMB4",0.967802213597815,0.0321977864021848,0.423020633240556,0.206698289492597,0.784429025049982
"NOL11",0.967854482731585,0.0321455172684151,0.672011185594627,0.842447763534439,0.548172540410574
"ZNF727",0.967900218223633,0.0320997817763665,0.0816443869483973,0.148875560259778,0.0279966547754388
"SLC16A1",0.96793288643224,0.0320671135677604,0.0361637069269669,0.867634952369752,0.867830961621389
"FAM215B",0.968083160191828,0.0319168398081723,0.0213454075032341,0.961294706443477,0.0134331673788336
"PNPO",0.96809622747527,0.0319037725247298,0.280156023364303,0.774968311837652,0.174735714192377
"ZBTB11",0.968115828400434,0.0318841715995662,0.401485750127406,0.899571393103088,0.628399127105466
"PEX26",0.968128895683876,0.0318711043161237,0.607171325153214,0.743887778169796,0.392279848942203
"KCNJ10",0.968155030250761,0.0318449697492388,0.23589060070302,0.220386268898559,0.273465574241771
"UBA1",0.968226900309695,0.0317730996903054,0.171560364315862,0.962882381381735,0.215061350895762
"FCHSD1",0.968292236726907,0.0317077632730932,0.300802331203366,0.973662890221752,0.149757601892143
"ZNF598",0.968298770368628,0.0317012296313719,0.0791812040194964,0.980203065584696,0.60255204045631
"SMTN",0.968331438577234,0.0316685614227658,0.0234753747043527,0.29500045735492,0.962523031087067
"BCL9",0.96841637591961,0.0315836240803899,0.115723862166294,0.719785173860206,0.133776314242032
"PIEZO1",0.968533981470592,0.0314660185294079,0.111359389496518,0.733290211297973,0.473074862466842
"FN3K",0.968540515112313,0.0314594848876867,0.286251911090203,0.807433977550407,0.136899394984777
"SARS2",0.968586250604362,0.0314137493956381,0.233107269329779,0.819808694970403,0.918812967972088
"ITGA4",0.96863198609641,0.0313680139035896,0.038659558064474,0.466044663974806,0.0895500934310766
"HAP1",0.968690788871901,0.0313092111280986,0.0574633789381526,0.844904412821619,0.240457616266154
"SLC12A4",0.968710389797065,0.0312896102029349,0.0831863263946059,0.794928587295987,0.495628993688502
"PAIP1",0.968906399048702,0.0310936009512982,0.26116926052243,0.777438028408274,0.751042115854535
"STAT5B",0.968912932690423,0.031087067309577,0.57375174774916,0.877873168946908,0.525834019365714
"SCAND2P",0.968932533615587,0.0310674663844133,0.294961255504593,0.630783906333712,0.201125093104395
"NINL",0.969135076508945,0.0308649234910554,0.35656042965228,0.62489056150117,0.0914840513805585
"UBOX5",0.969252682059927,0.0307473179400734,0.649620395415997,0.767925046062174,0.908267670234035
"PRDX6",0.969265749343369,0.030734250656631,0.195336286539391,0.787316894690763,0.417506239627844
"PXDN",0.969442157669842,0.030557842330158,0.243097207521528,0.87585427365505,0.371404863642897
"TMEM184C",0.969481359520169,0.0305186404798306,0.732806721810603,0.753707841676794,0.776379578449436
"EFL1",0.969559763220824,0.030440236779176,0.314248565865642,0.904785239196623,0.854384726959112
"RMDN2",0.969598965071151,0.0304010349288486,0.586152599736041,0.788310008232389,0.827368118441857
"XAB2",0.969612032354594,0.0303879676454062,0.357919427130294,0.9524350882695,0.547865459249677
"PRKCI",0.969703503338691,0.0302964966613091,0.231944281103401,0.786774602427901,0.474375057169365
"VAPA",0.969840709814837,0.0301592901851634,0.405510473427679,0.320684202961046,0.800338442641159
"KCNK9",0.969892978948606,0.0301070210513936,0.377259006625113,0.995282710677277,0.634854365126034
"TMCO1",0.969919113515491,0.0300808864845087,0.1570099442027,0.738987546878879,0.419368327518392
"TLDC1",0.969984449932703,0.0300155500672965,0.375409986018007,0.915075724907549,0.267722503168816
"HGSNAT",0.970082454558522,0.0299175454414782,0.395984423798137,0.950625269512721,0.0955545101728802
"LOC105372482",0.970160858259177,0.0298391417408235,0.316979628105113,0.804729049877821,0.196701817659127
"PARP15",0.970239261959831,0.0297607380401688,0.0107282397062475,0.768526141100527,0.0486821644648294
"RPAP1",0.97028499745188,0.0297150025481203,0.196192193604872,0.905601944411776,0.43945274216943
"MAP10",0.970298064735322,0.0297019352646778,0.125517791106407,0.895474799743881,0.341003828714049
"MLXIP",0.970343800227371,0.0296561997726293,0.0655520273890261,0.900825852313562,0.148555411815438
"LOC101928524",0.970356867510813,0.0296431324891868,0.123760241483398,0.99161080402995,0.206188665438342
"HSF4",0.970363401152534,0.0296365988474656,0.0225475975799391,0.812798097403531,0.0880473558351954
"MAL",0.970376468435977,0.0296235315640232,0.0418741097913155,0.797894860637422,0.76646151031662
